Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,11558,CTS
EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,368,CTS
FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2906,CTS
FRA,France,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,24031,CTS/MoI
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,40923,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1579,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,6331,CTS
GEO,Georgia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,202,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,682,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,169,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,385,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,134,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1856,CTS
HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,761,CTS
HUN,Hungary,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2527,CTS
IND,India,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,74094,CTS
IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1406,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,368,CTS
ISR,Israel,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,4497,CTS
ITA,Italy,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,4893,CTS
JAM,Jamaica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1472,CTS
JPN,Japan,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,8729,CTS/MoI
KAZ,Kazakhstan,Asia,Central Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,344,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2719,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,15021,CTS
KWT,Kuwait,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,421,CTS
LBN,Lebanon,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,101,CTS
LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,11,CTS
LKA,Sri Lanka,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,745,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,408,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,353,CTS
LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,416,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,43,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2559,CTS
MDA,Republic of Moldova,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,474,CTS
MDV,Maldives,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,469,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,32862,CTS
MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,155,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,80,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,35,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,373,CTS
MOZ,Mozambique,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,640,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,413,CTS
NGA,Nigeria,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1359,CTS
NLD,Netherlands,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,10495,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2296,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2732,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,183,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,732,CTS/PPR
PER,Peru,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,7560,CTS
PHL,Philippines,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1506,CTS
POL,Poland,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,3294,CTS
PRT,Portugal,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2251,CTS
PRY,Paraguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2752,CTS
PSE,State of Palestine,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,26,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1566,CTS
RUS,Russian Federation,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,18852,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1403,CTS
SLB,Solomon Islands,Oceania,Melanesia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,122,CTS
SLE,Sierra Leone,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,623,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,436,CTS
STP,Sao Tome and Principe,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,0,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,252,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,276,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,14678,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,85,CTS
TJK,Tajikistan,Asia,Central Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,182,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,779,CTS/NGO
TUR,Türkiye,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,2645,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,10365,CTS
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,1995,CTS/DMDB
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,171,CTS/NGO
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,194,CTS
YEM,Yemen,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,81,CTS
ALB,Albania,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,83,CTS
AND,Andorra,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,6,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,73,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,2568,CTS
AZE,Azerbaijan,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,267,CTS
BDI,Burundi,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,700,CTS
BEL,Belgium,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,6771,CTS
BGR,Bulgaria,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,726,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,589,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,89,CTS
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,509,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,202,CTS/MoI
BMU,Bermuda,Americas,Northern America,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,78,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,2956,CTS
BRA,Brazil,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,38414,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,174,CTS
BTN,Bhutan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,68,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,24821,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,6648,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,13178,CTS
CMR,Cameroon,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,1369,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,7742,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,6502,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,78,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,1730,CTS
DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,49084,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,4231,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,3692,CTS
EGY,Egypt,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,199,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,10684,CTS
EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,309,CTS
FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,2205,CTS
FRA,France,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,23253,CTS/MoI
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,43698,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,1501,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,6527,CTS
GEO,Georgia,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,163,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,924,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,159,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,401,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,105,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,1793,CTS
HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,658,CTS
HUN,Hungary,Europe,Eastern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,1462,CTS
IND,India,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,71117,CTS
IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,1480,CTS
ITA,Italy,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,4963,CTS
JAM,Jamaica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,1306,CTS
JPN,Japan,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,8142,CTS/MoI
KAZ,Kazakhstan,Asia,Central Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,354,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,4068,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,56,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,15688,CTS
KWT,Kuwait,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,509,CTS
LBN,Lebanon,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,198,CTS
